Pet,Furniture,Subway,house_type,district,area,bedroom,suite,garage,total,floor_grouped
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,103,3,1,1,5834,11-15
Aceita pet,Sem mobília,Metrô próx.,Studio,Vila Madalena,24,1,0,0,2644,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Alto da Lapa,99,4,2,2,4906,11-15
Aceita pet,Mobiliado,Metrô próx.,Studio,Pinheiros,36,1,0,1,5623,20+
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,82,2,0,1,4891,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,105,2,1,2,7474,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,70,2,1,1,6328,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,130,3,1,1,6564,6-10
Aceita pet,Mobiliado,Não próx.,Apartamento,Jardim Paulista,70,1,1,2,11460,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,126,2,0,1,4128,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,136,3,1,1,14350,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Pinheiros,46,1,0,1,7094,11-15
Aceita pet,Sem mobília,Não próx.,Apartamento,Perdizes,177,3,1,3,4727,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Pinheiros,121,2,2,2,11500,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,123,3,2,1,10120,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,300,4,2,2,18220,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,400,3,2,2,21010,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,250,4,2,2,19580,11-15
Aceita pet,Sem mobília,Não próx.,Casa,Casa Verde,260,4,1,3,5133,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Barra Funda,37,1,0,1,1855,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Barra Funda,40,1,0,0,1347,0-5
Aceita pet,Mobiliado,Não próx.,Apartamento,Freguesia do Ó,48,2,0,1,2024,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,88,3,1,2,4458,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,82,2,1,2,10310,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Lapa,51,2,0,1,2793,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Vila Leopoldina,146,3,1,2,7763,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Perdizes,70,2,0,0,2362,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Água Branca,72,3,0,1,2082,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,65,2,0,1,3437,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Perdizes,44,1,0,0,1758,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Alto de Pinheiros,526,4,1,5,8713,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,80,2,0,1,3307,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,65,2,0,1,2845,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Romana,76,2,0,0,2348,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,69,2,0,1,3895,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,76,2,0,1,3900,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Pinheiros,72,2,0,0,3190,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,86,2,2,2,5834,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,67,1,1,1,4583,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Perdizes,60,2,0,1,2843,11-15
Não aceita,Mobiliado,Metrô próx.,Studio,Jardim Paulista,28,1,0,0,1968,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Pinheiros,50,1,0,1,3566,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,116,2,0,1,5452,-
Aceita pet,Sem mobília,Não próx.,Apartamento,Vila Romana,120,3,1,2,3850,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim América,60,2,0,0,3839,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,101,2,1,2,5248,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,78,2,0,1,4003,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,143,3,1,1,6973,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,73,2,0,0,3453,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,70,2,1,1,6328,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,82,2,1,2,10310,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,96,2,2,2,9746,11-15
Não aceita,Mobiliado,Metrô próx.,Studio,Pinheiros,46,1,1,1,6961,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,190,4,1,1,6503,11-15
Aceita pet,Sem mobília,Não próx.,Apartamento,Vila Leopoldina,146,3,1,2,7763,0-5
Aceita pet,Mobiliado,Não próx.,Apartamento,Alto da Lapa,366,4,4,5,21030,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,40,1,0,2,2269,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,85,2,0,1,3082,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,52,2,0,1,1993,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,88,3,1,2,4458,11-15
Aceita pet,Sem mobília,Não próx.,Casa,Casa Verde,260,4,1,3,5133,-
Não aceita,Sem mobília,Não próx.,Studio,Vila Romana,14,1,0,0,912,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,28,1,0,1,2857,16-20
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,48,2,0,1,1652,0-5
Aceita pet,Mobiliado,Não próx.,Apartamento,Perdizes,30,1,0,1,2849,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Alto da Lapa,40,1,0,1,2080,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Água Branca,62,3,1,1,2678,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,35,1,0,0,3435,16-20
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,34,1,0,0,1446,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,90,3,1,1,2502,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Consolação,35,1,1,0,2573,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Alto da Lapa,190,2,2,4,4264,-
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,78,3,0,1,3310,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,40,1,0,0,3091,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,45,1,0,1,3114,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Barra Funda,80,2,0,0,2602,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,48,2,0,2,4022,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Sumaré,98,3,0,1,3496,11-15
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,102,3,1,2,3808,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Pinheiros,72,2,0,0,3190,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,45,1,1,1,3950,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,67,1,1,1,4583,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,78,1,1,1,5645,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,92,2,0,1,5373,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Pinheiros,26,1,0,0,2674,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Alto de Pinheiros,350,3,1,4,11500,-
Aceita pet,Sem mobília,Não próx.,Apartamento,Alto da Lapa,62,2,0,1,2485,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,37,1,0,1,4484,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,35,1,1,1,5090,20+
Não aceita,Mobiliado,Metrô próx.,Studio,Pinheiros,36,1,0,1,5403,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,120,3,1,2,6406,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Alto de Pinheiros,200,3,1,2,12000,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,220,4,4,0,10330,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Pinheiros,38,1,1,1,3542,11-15
Aceita pet,Sem mobília,Não próx.,Casa,Freguesia do Ó,138,3,1,2,2886,-
Aceita pet,Sem mobília,Metrô próx.,Studio,Bom Retiro,25,1,0,0,1402,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,60,1,0,1,3024,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Água Branca,25,1,0,1,2211,16-20
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,44,2,0,0,1435,0-5
Aceita pet,Sem mobília,Metrô próx.,Casa,Pinheiros,150,2,0,2,6758,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,38,1,0,0,2153,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Vila Leopoldina,365,6,0,3,16060,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,34,1,0,1,2690,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,85,2,0,1,4500,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,35,1,1,1,5090,20+
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,37,1,0,1,3990,20+
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,63,2,1,1,12270,16-20
Não aceita,Mobiliado,Metrô próx.,Apartamento,Consolação,76,2,1,1,7383,16-20
Não aceita,Mobiliado,Metrô próx.,Studio,Pinheiros,36,1,0,1,5403,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,160,2,1,2,14770,-
Aceita pet,Sem mobília,Não próx.,Apartamento,Alto de Pinheiros,200,3,1,2,12000,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,179,3,1,2,12970,0-5
Aceita pet,Sem mobília,Metrô próx.,Casa,Piqueri,90,2,0,1,1447,-
Aceita pet,Sem mobília,Não próx.,Casa,Casa Verde,199,3,1,5,3518,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bom Retiro,38,1,0,1,2313,11-15
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,45,1,0,0,1189,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Consolação,30,1,0,1,2700,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,50,1,0,1,2380,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,35,1,1,1,3453,6-10
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,44,2,0,0,1435,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Casa Verde,53,2,1,1,2931,11-15
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,55,1,1,1,2721,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,38,1,0,0,2153,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,73,2,1,1,6393,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,51,1,1,1,4721,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,34,1,0,1,2690,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Jardim América,250,5,1,6,17930,-
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,85,3,1,1,5262,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Butantã,560,5,1,6,17170,-
Aceita pet,Mobiliado,Metrô próx.,Studio,Consolação,22,1,0,1,3219,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,100,3,1,2,5882,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,110,2,1,0,5868,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Pinheiros,24,1,0,1,3692,16-20
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,137,3,1,1,9048,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Europa,112,3,2,1,12190,0-5
Não aceita,Mobiliado,Não próx.,Apartamento,Alto da Lapa,160,3,1,2,9558,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,130,3,1,0,6858,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,186,3,1,1,10770,0-5
Aceita pet,Sem mobília,Metrô próx.,Casa,Piqueri,90,2,0,1,1447,-
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,45,1,0,0,1189,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bom Retiro,29,1,0,1,2576,6-10
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,47,2,0,1,3013,0-5
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,30,1,0,0,1059,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,30,1,0,0,1322,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Água Branca,42,2,0,0,2325,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Piqueri,69,2,1,2,2880,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,62,1,1,1,5216,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Higienópolis,160,3,0,0,6473,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Santa Cecília,31,1,0,0,1614,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Higienópolis,70,1,1,0,4285,-
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,36,1,1,1,3617,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,161,3,0,0,5589,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,78,2,1,2,3912,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Casa Verde,90,3,0,2,2423,0-5
Não aceita,Mobiliado,Metrô próx.,Studio,Pinheiros,25,1,1,0,2228,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,78,2,1,2,3912,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Jardim América,250,5,1,6,17930,-
Não aceita,Mobiliado,Metrô próx.,Studio,Pinheiros,22,1,1,0,2228,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Casa Verde,440,1,1,4,10530,-
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,75,2,0,0,4551,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,85,3,1,1,5262,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Butantã,560,5,1,6,17170,-
Não aceita,Mobiliado,Metrô próx.,Casa,Jardim Paulistano,450,4,2,2,16630,-
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Lapa,96,2,2,2,8696,16-20
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,50,1,0,1,4406,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,140,2,1,1,10060,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,37,1,1,1,4291,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,114,3,1,1,6475,0-5
Aceita pet,Mobiliado,Metrô próx.,Studio,Pinheiros,34,1,0,1,4971,11-15
Não aceita,Mobiliado,Metrô próx.,Studio,Pinheiros,46,1,0,1,8202,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,107,3,0,1,5050,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,72,2,1,1,7427,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,100,2,2,2,11350,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,186,3,3,0,13310,16-20
Não aceita,Sem mobília,Metrô próx.,Studio,Pinheiros,24,1,0,1,3692,16-20
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,45,1,0,0,1179,0-5
Não aceita,Sem mobília,Não próx.,Studio,Freguesia do Ó,30,1,0,0,912,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Vila Romana,120,2,0,1,3410,-
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,30,1,0,0,963,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Piqueri,57,2,0,0,1975,11-15
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,30,1,0,0,1059,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,30,1,0,0,1322,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Bela Vista,27,1,1,0,1891,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Sumaré,50,2,0,1,2523,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Lapa,58,2,1,1,3043,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Pinheiros,110,2,0,0,3400,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Água Branca,31,1,0,0,1868,6-10
Aceita pet,Mobiliado,Não próx.,Apartamento,Casa Verde,90,2,0,0,2500,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Pinheiros,47,1,1,0,2196,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,93,2,0,1,5143,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,60,2,1,1,5534,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,34,1,1,1,3954,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,96,2,0,0,4336,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Lapa,70,2,0,1,2390,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,38,1,1,1,4246,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,100,3,1,1,5269,6-10
Aceita pet,Mobiliado,Metrô próx.,Studio,Pinheiros,32,1,1,1,4386,11-15
Não aceita,Mobiliado,Metrô próx.,Studio,Pinheiros,36,1,0,1,4896,6-10
Aceita pet,Mobiliado,Metrô próx.,Studio,Pinheiros,34,1,0,1,4971,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,138,3,1,1,6912,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,130,2,2,3,11350,20+
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,290,4,0,2,9933,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,183,4,2,3,12890,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Iris,47,1,0,1,1606,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,50,2,0,1,3548,11-15
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,45,2,0,0,1064,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,41,1,1,1,2641,6-10
Não aceita,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,34,1,0,0,1114,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Freguesia do Ó,85,2,0,1,2242,-
Aceita pet,Mobiliado,Não próx.,Apartamento,Perdizes,50,2,0,1,2588,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Centro,40,1,0,0,1595,16-20
Aceita pet,Sem mobília,Metrô próx.,Casa,Lapa,120,3,1,1,3855,-
Aceita pet,Sem mobília,Metrô próx.,Studio,Santa Cecília,48,1,0,0,2481,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,40,1,1,1,2891,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,40,1,0,0,2150,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Jardim Iris,43,2,0,1,1739,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,42,1,0,0,2114,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Barra Funda,55,2,0,0,2186,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,80,2,1,1,4267,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Madalena,100,2,0,1,3790,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,85,2,0,0,3581,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,56,1,1,1,4598,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Consolação,60,2,0,1,2932,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Pinheiros,70,2,1,1,3149,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Vila Madalena,64,2,0,1,3363,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Pinheiros,110,4,1,2,5167,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bom Retiro,126,3,0,1,3702,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,130,3,0,0,7889,0-5
Não aceita,Sem mobília,Não próx.,Apartamento,Itaim Bibi,125,3,1,1,9321,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,48,1,0,1,6947,20+
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,187,3,3,3,12860,20+
Aceita pet,Mobiliado,Metrô próx.,Studio,Pinheiros,32,1,1,1,4386,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,119,3,1,1,5685,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,106,3,1,0,6398,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,150,2,0,1,10670,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Pinheiros,46,1,0,1,6862,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,202,4,3,4,20390,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Europa,270,3,3,2,20000,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Jardim Iris,43,2,0,1,1739,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Vila Leopoldina,40,1,0,0,2046,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,40,1,0,0,2150,0-5
Aceita pet,Sem mobília,Não próx.,Studio,Bom Retiro,30,1,1,1,2430,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bom Retiro,50,2,0,1,2224,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,41,1,1,1,2641,6-10
Aceita pet,Mobiliado,Não próx.,Apartamento,Freguesia do Ó,48,2,0,1,2024,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,35,2,0,0,1951,0-5
Não aceita,Sem mobília,Não próx.,Apartamento,Barra Funda,57,2,1,1,3156,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,45,2,0,0,2086,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,50,2,0,1,3680,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,58,1,0,1,3029,11-15
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,56,2,0,1,2941,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Pinheiros,38,1,1,1,3478,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,60,2,0,0,2831,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,40,1,0,0,2382,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Vila Santista,72,2,1,1,2158,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Higienópolis,70,2,1,1,3998,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,69,2,0,1,3636,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,117,3,1,2,6681,20+
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,52,1,1,0,3791,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Lapa,134,3,3,2,6261,0-5
Aceita pet,Mobiliado,Não próx.,Casa,Alto de Pinheiros,462,4,3,0,12850,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,100,2,1,1,6604,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Higienópolis,45,1,0,1,3123,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,54,2,1,0,4412,11-15
Aceita pet,Sem mobília,Metrô próx.,Studio,Consolação,50,1,0,0,2051,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,170,3,1,1,5878,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,103,3,2,0,5261,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,70,2,1,1,6234,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,72,2,1,1,5523,11-15
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,40,1,0,1,3593,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,100,2,0,1,6193,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,170,3,1,1,5878,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,207,4,4,4,12470,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,365,3,3,3,19130,11-15
Aceita pet,Mobiliado,Não próx.,Apartamento,Itaim Bibi,47,1,0,1,4265,6-10
Aceita pet,Mobiliado,Não próx.,Apartamento,Vila Leopoldina,50,2,0,1,2992,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,100,3,1,1,4508,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,60,1,1,1,2330,-
Aceita pet,Sem mobília,Não próx.,Apartamento,Freguesia do Ó,50,2,0,1,2336,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Casa Verde,50,2,0,1,2030,0-5
Não aceita,Sem mobília,Não próx.,Casa,Casa Verde,30,1,0,0,933,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,40,1,0,1,3452,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Leopoldina,34,2,0,0,1997,0-5
